frame,SampleName,executeTime(ms),memoryAlloc(byte)
59,ReflectionProbeAnchorPositionUpdate,0,0,
59,PrepareSceneCullingParameters,0.0046,0,
59,TransformChangedDispatch,0,0,
59,LOD.ComputeLOD,0.0009,0,
59,LOD.ComputeLOD,0.0003,0,
59,SceneCulling,0.0254,0,
59,PrepareSceneNodes,0.0111,0,
59,CullAllVisibleLights,0.0064,0,
59,FindActiveLights,0.001,0,
59,Transform.GetScene,0.0002,0,
59,AddDirectionalLights,0.0006,0,
59,FindDirectionalShadowCastingLights,0.0003,0,
59,FindShadowCastingLights,0.0002,0,
59,AddCustomActiveLocalLights,0.0007,0,
59,addCustomLights.Invoke,0.0003,0,
59,addCustomLights.Invoke,0.0001,0,
59,EnlightenRuntimeManager.AddCustomLights,0.0004,0,
59,EnlightenRuntimeManager.RemoveCustomLights,0.0001,0,
59,CullSendEvents,0.0063,0,
59,afterCullingOutputReady.Invoke,0.001,0,
59,Terrain.Trees.OnWillRender,0.0002,0,
59,PrepareUpdateRendererBoundingVolumes,0.0015,0,
59,MeshRendererPrepareDispatchUpdate,0.0002,0,
59,SkinnedMeshPrepareDispatchUpdate,0.0002,0,
59,UpdateRendererBoundingVolumes,0.0001,0,
59,UpdateRendererBoundingVolumes,0.0001,0,
59,UpdateRendererBoundingVolumes,0,0,
59,UpdateRendererBoundingVolumes,0.0001,0,
59,UpdateRendererBoundingVolumes,0,0,
59,UpdateRendererBoundingVolumes,0.0001,0,
59,UpdateRendererBoundingVolumes,0,0,
59,UpdateRendererBoundingVolumes,0.0001,0,
59,UpdateRendererBoundingVolumes,0,0,
59,UpdateRendererBoundingVolumes,0.0001,0,
59,UpdateRendererBoundingVolumes,0.0001,0,
59,FinalizeUpdateRendererBoundingVolumes,0.0012,0,
59,MeshRendererFinalizeUpdate,0.0001,0,
59,SkinnedMeshFinalizeUpdate,0.0002,0,
59,beforeCameraRender.Invoke,0.0009,0,
59,Camera.FireOnPreRender(),0.0009,0,
59,Particles.Sync,0.0002,0,
59,Renderers.OncePerFrameUpdate,0.0004,0,
59,SkinnedMeshOncePerFrameUpdate,0,0,
59,PrepareUpdateRendererBoundingVolumes,0.0025,0,
59,MeshRendererPrepareDispatchUpdate,0.0003,0,
59,SkinnedMeshPrepareDispatchUpdate,0.0004,0,
59,UpdateRendererBoundingVolumes,0,0,
59,UpdateRendererBoundingVolumes,0.0001,0,
59,UpdateRendererBoundingVolumes,0,0,
59,UpdateRendererBoundingVolumes,0,0,
59,UpdateRendererBoundingVolumes,0,0,
59,UpdateRendererBoundingVolumes,0,0,
59,UpdateRendererBoundingVolumes,0,0,
59,UpdateRendererBoundingVolumes,0.0001,0,
59,UpdateRendererBoundingVolumes,0.0001,0,
59,UpdateRendererBoundingVolumes,0.0001,0,
59,UpdateRendererBoundingVolumes,0,0,
59,FinalizeUpdateRendererBoundingVolumes,0.0007,0,
59,MeshRendererFinalizeUpdate,0.0001,0,
59,SkinnedMeshFinalizeUpdate,0.0001,0,
59,Update Lights,0.0001,0,
59,LightProbeProxyVolumeManager.Update,0.0001,0,
59,CullResults.CreateSharedRendererScene,0.0055,0,
59,ReflectionProbeAnchorManagerUpdate,0.0001,0,
59,ReflectionProbeAnchorPositionUpdate,0.0001,0,
59,SupportedRenderingFeatures.IsLightmapBakeTypeSupportedByRef(),0.0008,0,
59,UpdateDepthTexture,0.0162,0,
59,RenderTexture.SetActive,0.0012,0,
59,RenderLoop.CleanupNodeQueue,0.0001,0,
59,RenderTexture.SetActive,0.0002,0,
59,Drawing,0.0564,0,
59,Render.Prepare,0.0006,0,
59,Render.OpaqueGeometry,0.0195,0,
59,RenderForwardOpaque.Prepare,0.0002,0,
59,RenderForwardOpaque.Render,0.0135,0,
59,Clear,0.0011,0,
59,RenderForward.RenderLoopJob,0.0037,0,
59,Camera.RenderSkybox,0.0069,0,
59,Material.SetPassFast,0.0026,0,
59,RenderLoop.CleanupNodeQueue,0.0001,0,
59,Render.MotionVectors,0.0001,0,
59,Camera.ImageEffects,0.0001,0,
59,RenderTexture.SetActive,0.0003,0,
59,RenderLoop.CleanupNodeQueue,0,0,
59,Render.TransparentGeometry,0.0189,0,
59,RenderForwardAlpha.Prepare,0.0001,0,
59,RenderForwardAlpha.Render,0.0134,0,
59,WaitForJobGroupID,0.0054,0,
59,RenderForward.RenderLoopJob,0.0028,0,
59,Camera.FireOnPostRender(),0.0015,0,
59,RenderLoop.CleanupNodeQueue,0.0001,0,
59,Camera.ImageEffects,0.013,0,
59,Graphics.Blit,0.0113,0,
59,RenderTexture.ResolveAA,0.0004,0,
59,RenderTexture.SetActive,0.0011,0,
59,RenderTexture.SetActive,0.0002,0,
59,RenderLoop.CleanupNodeQueue,0,0,
59,RenderLoop.CleanupNodeQueue,0.0001,0,
59,DestroyCullResults,0.0015,0,
59,RenderLoop.CleanupNodeQueue,0.0001,0,
59,RenderLoop.CleanupNodeQueue,0,0,
59,UIEvents.CanvasManagerRenderOverlays,0.0019,0,
59,UGUI.Rendering.RenderOverlays,0.0018,0,
59,UIEvents.IMGUIRenderOverlays,0.0039,0,
59,GUI.Repaint,0.0034,0,
59,Event.Internal_MakeMasterEventCurrent(),0.0013,0,
59,WatermarkRender,0.0065,0,
59,Material.SetPassFast,0.002,0,
59,GUITexture.Draw,0.0002,0,
59,WaitForRenderJobs,0.0002,0,
59,RenderTexture.SetActive,0.0003,0,
59,PostLateUpdate.BatchModeUpdate,0.0004,0,
59,PostLateUpdate.PlayerSendFrameComplete,0.0024,0,
59,PlayerEndOfFrame,0.0023,0,
59,CoroutinesDelayedCalls,0.001,0,
59,FrameEvents.XREndFrame,0.0004,0,
59,PostLateUpdate.UpdateCaptureScreenshot,0.0001,0,
59,PostLateUpdate.PresentAfterDraw,0.0033,0,
59,Graphics.PresentAndSync,0.0019,0,
59,Device.Present,0.0017,0,
59,Material.SetPassFast,0.0006,0,
59,PostLateUpdate.ClearImmediateRenderers,0.0001,0,
59,PostLateUpdate.PlayerSendFramePostPresent,0.0003,0,
59,FrameEvents.XRPostPresent,0.0001,0,
59,PostLateUpdate.UpdateResolution,0.0002,0,
59,PostLateUpdate.InputEndFrame,0.0002,0,
59,PostLateUpdate.TriggerEndOfFrameCallbacks,0.0003,0,
59,PostLateUpdate.GUIClearEvents,0.0004,0,
59,PostLateUpdate.ShaderHandleErrors,0.0001,0,
59,PostLateUpdate.ResetInputAxis,0,0,
59,PostLateUpdate.ProfilerSynchronizeStats,0.0006,0,
59,PostLateUpdate.MemoryFrameMaintenance,0.0011,0,
59,PostLateUpdate.ProfilerEndFrame,0.0189,0,
59,Profiler.CollectGlobalStats,0.0183,0,
59,Profiler.CollectMemoryAllocationStats,0.0112,0,
59,Profiler.CollectDrawStats,0.0007,0,
59,Profiler.CollectPhysicsStats,0.0029,0,
59,Profiler.SerializeStats,0.0023,0,
59,Initialization.PlayerUpdateTime,0.0117,0,
59,Initialization.AsyncUploadTimeSlicedUpdate,0.0002,0,
59,Initialization.XREarlyUpdate,0.0006,0,
59,EarlyUpdate.PollPlayerConnection,0.0013,0,
59,PlayerConnection.Poll,0.0011,0,
60,Main Thread,16.735,0,
60,PlayerLoop,16.6955,0,
60,EarlyUpdate.GpuTimestamp,0.0001,0,
60,EarlyUpdate.AnalyticsCoreStatsUpdate,0.0004,0,
60,EarlyUpdate.UnityWebRequestUpdate,0.0003,0,
60,EarlyUpdate.ExecuteMainThreadJobs,0.0005,0,
60,EarlyUpdate.ProcessMouseInWindow,0.0001,0,
60,EarlyUpdate.ClearLines,0.0001,0,
60,EarlyUpdate.PresentBeforeUpdate,0.0002,0,
60,EarlyUpdate.ResetFrameStatsAfterPresent,0.0002,0,
60,EarlyUpdate.UpdateAsyncReadbackManager,0.0003,0,
60,EarlyUpdate.UpdateStreamingManager,0.0007,0,
60,EarlyUpdate.UpdateTextureStreamingManager,0.0006,0,
60,TextureStreamingManager.Update,0.0002,0,
60,EarlyUpdate.UpdatePreloading,0.0018,0,
60,Loading.UpdatePreloading,0.0016,0,
60,UpdatePreloading,0.0012,0,
60,Application.Integrate Assets in Background,0.0009,0,
60,Preload Single Step,0.0004,0,
60,suspendPointHook.Invoke,0.0002,0,
60,EarlyUpdate.RendererNotifyInvisible,0.0003,0,
60,EarlyUpdate.PlayerCleanupCachedData,0.0019,0,
60,Cleanup Unused Cached Data,0.0017,0,
60,PlayerCleanupCachedData,0.0016,0,
60,RenderTexture.GarbageCollectTemporary,0.0004,0,
60,CleanUp.TextRenderingGarbageCollect,0.0005,0,
60,EarlyUpdate.UpdateCanvasRectTransform,0.0001,0,
60,EarlyUpdate.XRUpdate,0.0006,0,
60,EarlyUpdate.UpdateInputManager,0.0036,0,
60,EarlyUpdate.ScriptRunDelayedStartupFrame,0.0007,0,
60,CoroutinesDelayedCalls,0.0006,0,
60,EarlyUpdate.DispatchEventQueueEvents,0.0005,0,
60,GlobalEventQueue,0.0003,0,
60,EarlyUpdate.DirectorSampleTime,0.0023,0,
60,Director.SampleTime,0.0021,0,
60,EarlyUpdate.PhysicsResetInterpolatedTransformPosition,0.0008,0,
60,Physics.Interpolation,0.0005,0,
60,EarlyUpdate.SpriteAtlasManagerUpdate,0.0002,0,
60,EarlyUpdate.PerformanceAnalyticsUpdate,0.0002,0,
60,FixedUpdate.ClearLines,0.0001,0,
60,FixedUpdate.NewInputFixedUpdate,0.0003,0,
60,FixedUpdate.DirectorFixedSampleTime,0.0001,0,
60,FixedUpdate.AudioFixedUpdate,0.0013,0,
60,AudioManager.FixedUpdate,0.0009,0,
60,FixedUpdate.ScriptRunBehaviourFixedUpdate,0.0008,0,
60,FixedBehaviourUpdate,0.0005,0,
60,FixedUpdate.DirectorFixedUpdate,0.0014,0,
60,Director.PrepareFrame,0.0001,0,
60,Director.ProcessFrame,0.0001,0,
60,FixedUpdate.LegacyFixedAnimationUpdate,0.0003,0,
60,FixedUpdate.XRFixedUpdate,0.0001,0,
60,FixedUpdate.PhysicsFixedUpdate,0.0025,0,
60,Physics.SyncRigidbodyTransform,0.0004,0,
60,Physics.SyncColliderTransform,0.0002,0,
60,FixedUpdate.Physics2DFixedUpdate,0.0013,0,
60,Physics2D.Simulate,0.0004,0,
60,FixedUpdate.DirectorFixedUpdatePostPhysics,0.0005,0,
60,Director.PrepareFrame,0.0001,0,
60,Director.ProcessFrame,0.0001,0,
60,FixedUpdate.ScriptRunDelayedFixedFrameRate,0.0005,0,
60,CoroutinesDelayedCalls,0.0004,0,
60,PreUpdate.PhysicsUpdate,0.0004,0,
60,Physics.Interpolation,0.0002,0,
60,PreUpdate.Physics2DUpdate,0.0004,0,
60,Physics2D.InterpolatePoses,0.0002,0,
60,PreUpdate.CheckTexFieldInput,0.0001,0,
60,PreUpdate.IMGUISendQueuedEvents,0.0007,0,
60,PreUpdate.NewInputUpdate,0.0002,0,
60,PreUpdate.SendMouseEvents,0.0081,0,
60,Monobehaviour.OnMouse_,0.007900001,0,
60,SendMouseEvents.DoSendMouseEvents(),0.0072,0,
60,PreUpdate.AIUpdate,0.0017,0,
60,NavMesh.Internal_CallOnNavMeshPreUpdate(),0.0007,0,
60,PreUpdate.WindUpdate,0.0008,0,
60,PreUpdate.UpdateVideo,0.0007,0,
60,Update.ScriptRunBehaviourUpdate,0.001,0,
60,BehaviourUpdate,0.0006,0,
60,Update.ScriptRunDelayedDynamicFrameRate,0.0005,0,
60,CoroutinesDelayedCalls,0.0003,0,
60,Update.ScriptRunDelayedTasks,0.0031,0,
60,UnitySynchronizationContext.ExecuteTasks(),0.0027,0,
60,Update.DirectorUpdate,0.0004,0,
60,Director.PrepareFrame,0,0,
60,Director.ProcessFrame,0.0001,0,
60,PreLateUpdate.AIUpdatePostScript,0.0004,0,
60,NavMeshManager,0.0002,0,
60,PreLateUpdate.DirectorUpdateAnimationBegin,0.0005,0,
60,Director.PrepareFrame,0.0001,0,
60,Director.ProcessFrame,0.0001,0,
60,PreLateUpdate.LegacyAnimationUpdate,0.0002,0,
60,PreLateUpdate.DirectorUpdateAnimationEnd,0.0003,0,
60,Director.PrepareFrame,0,0,
60,Director.ProcessFrame,0.0001,0,
60,PreLateUpdate.DirectorDeferredEvaluate,0.0002,0,
60,PreLateUpdate.EndGraphicsJobsAfterScriptUpdate,0.0003,0,
60,PreLateUpdate.ParticleSystemBeginUpdateAll,0.0039,0,
60,ParticleSystem.Update,0.0035,0,
60,PrepareUpdateRendererBoundingVolumes,0.0015,0,
60,UpdateRendererBoundingVolumes,0.0002,0,
60,FinalizeUpdateRendererBoundingVolumes,0.0002,0,
60,ParticleSystem.WaitForPreviousRenderingToFinish,0.0001,0,
60,PreLateUpdate.ScriptRunBehaviourLateUpdate,0.0005,0,
60,LateBehaviourUpdate,0.0004,0,
60,PreLateUpdate.ConstraintManagerUpdate,0.0007,0,
60,ConstraintManager::Update,0.0003,0,
60,ConstraintManager::Update::JobSetup,0,0,
60,PostLateUpdate.PlayerSendFrameStarted,0.0018,0,
60,FrameEvents.XRBeginFrame,0.0003,0,
60,FrameEvents.NewInputBeforeRenderUpdate,0.0001,0,
60,FrameEvents.OnBeforeRenderCallback,0.0011,0,
60,Application.InvokeOnBeforeRender(),0.0008,0,
60,PostLateUpdate.DirectorLateUpdate,0.0002,0,
60,Director.PrepareFrame,0,0,
60,Director.ProcessFrame,0.0001,0,
60,PostLateUpdate.ScriptRunDelayedDynamicFrameRate,0.0004,0,
60,CoroutinesDelayedCalls,0.0002,0,
60,PostLateUpdate.PhysicsSkinnedClothBeginUpdate,0.0003,0,
60,Physics.UpdateCloth,0.0001,0,
60,PostLateUpdate.UpdateRectTransform,0.0002,0,
60,PostLateUpdate.UpdateCanvasRectTransform,0.0001,0,
60,PostLateUpdate.PlayerUpdateCanvases,0.0011,0,
60,UIEvents.AlignCanvasRectTransformWithCamera,0.0001,0,
60,UIEvents.WillRenderCanvases,0.0007,0,
60,UGUI.Rendering.UpdateBatches,0.0006,0,
60,Canvas.SendWillRenderCanvases(),0.0001,0,
60,PostLateUpdate.UpdateAudio,0.0068,0,
60,AudioManager.Update,0.0059,0,
60,AudioSettings.InvokeOnAudioManagerUpdate(),0.0012,0,
60,PostLateUpdate.VFXUpdate,0.0003,0,
60,PostLateUpdate.ParticleSystemEndUpdateAll,0.0002,0,
60,ParticleSystem.EndUpdateAll,0.0001,0,
60,PostLateUpdate.EndGraphicsJobsAfterScriptLateUpdate,0,0,
60,PostLateUpdate.UpdateCustomRenderTextures,0.001,0,
60,CustomRenderTextures.Update,0.0007,0,
60,PostLateUpdate.UpdateAllRenderers,0.0034,0,
60,Particles.Sync,0,0,
60,Renderers.OncePerFrameUpdate,0.0003,0,
60,SkinnedMeshOncePerFrameUpdate,0,0,
60,PrepareUpdateRendererBoundingVolumes,0.0009,0,
60,MeshRendererPrepareDispatchUpdate,0.0003,0,
60,SkinnedMeshPrepareDispatchUpdate,0.0002,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0,0,
60,FinalizeUpdateRendererBoundingVolumes,0.0007,0,
60,MeshRendererFinalizeUpdate,0.0001,0,
60,SkinnedMeshFinalizeUpdate,0,0,
60,Update Lights,0.0001,0,
60,LightProbeProxyVolumeManager.Update,0,0,
60,PostLateUpdate.EnlightenRuntimeUpdate,0.0009,0,
60,SupportedRenderingFeatures.IsLightmapBakeTypeSupportedByRef(),0.0002,0,
60,PostLateUpdate.UpdateAllSkinnedMeshes,0.0008,0,
60,PostLateUpdate.SortingGroupsUpdate,0.0002,0,
60,SortingGroupManager.Update,0.0001,0,
60,PostLateUpdate.UpdateVideoTextures,0.0004,0,
60,PostLateUpdate.UpdateVideo,0.0002,0,
60,PostLateUpdate.DirectorRenderImage,0.0002,0,
60,Director.PrepareFrame,0,0,
60,Director.ProcessFrame,0,0,
60,PostLateUpdate.PlayerEmitCanvasGeometry,0.0006,0,
60,UIEvents.CanvasManagerEmitOffScreenGeometry,0.0002,0,
60,UGUI.Rendering.EmitWorldScreenspaceCameraGeometry,0,0,
60,UIEvents.CanvasmanagerEmitOnScreenGeometry,0.0001,0,
60,UGUI.Rendering.EmitWorldScreenspaceCameraGeometry,0,0,
60,PostLateUpdate.PhysicsSkinnedClothFinishUpdate,0.0002,0,
60,Physics.UpdateCloth,0,0,
60,PostLateUpdate.FinishFrameRendering,16.4627,0,
60,Camera.FindStacks,0.0001,0,
60,ScriptableRuntimeReflectionSystemWrapper.Internal_ScriptableRuntimeReflectionSystemWrapper_TickRealtimeProbes(),0.0015,0,
60,ReflectionProbes.Update,0.0008,0,
60,RenderTexture.SetActive,0.0006,0,
60,Gfx.WaitForPresent,16.2129,0,
60,Camera.FindStacks,0.0088,0,
60,Camera.Render,0.2129,0,
60,Culling,0.0769,0,
60,Camera.FireOnPreCull(),0.0044,0,
60,ScheduleCullingGroups,0.0002,0,
60,CullingGroupSendEvents,0.0002,0,
60,PrepareUpdateRendererBoundingVolumes,0.0029,0,
60,MeshRendererPrepareDispatchUpdate,0.0006,0,
60,SkinnedMeshPrepareDispatchUpdate,0.0006,0,
60,UpdateRendererBoundingVolumes,0.0005,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,FinalizeUpdateRendererBoundingVolumes,0.0018,0,
60,MeshRendererFinalizeUpdate,0.0003,0,
60,SkinnedMeshFinalizeUpdate,0.0003,0,
60,ReflectionProbeAnchorManagerUpdate,0.0007,0,
60,ReflectionProbeAnchorPositionUpdate,0.0002,0,
60,PrepareSceneCullingParameters,0.0048,0,
60,TransformChangedDispatch,0.0001,0,
60,LOD.ComputeLOD,0.0011,0,
60,LOD.ComputeLOD,0.0004,0,
60,SceneCulling,0.0358,0,
60,PrepareSceneNodes,0.0122,0,
60,CullAllVisibleLights,0.0166,0,
60,FindActiveLights,0.001,0,
60,Transform.GetScene,0.0001,0,
60,AddDirectionalLights,0.001,0,
60,FindDirectionalShadowCastingLights,0.0004,0,
60,FindShadowCastingLights,0.0002,0,
60,AddCustomActiveLocalLights,0.0007,0,
60,addCustomLights.Invoke,0.0002,0,
60,addCustomLights.Invoke,0.0001,0,
60,EnlightenRuntimeManager.AddCustomLights,0.0057,0,
60,EnlightenRuntimeManager.RemoveCustomLights,0.0003,0,
60,CullSendEvents,0.0055,0,
60,afterCullingOutputReady.Invoke,0.0011,0,
60,Terrain.Trees.OnWillRender,0.0002,0,
60,PrepareUpdateRendererBoundingVolumes,0.0017,0,
60,MeshRendererPrepareDispatchUpdate,0.0004,0,
60,SkinnedMeshPrepareDispatchUpdate,0.0004,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0,0,
60,FinalizeUpdateRendererBoundingVolumes,0.0007,0,
60,MeshRendererFinalizeUpdate,0.0001,0,
60,SkinnedMeshFinalizeUpdate,0.0001,0,
60,beforeCameraRender.Invoke,0.001,0,
60,Camera.FireOnPreRender(),0.0025,0,
60,Particles.Sync,0.0002,0,
60,Renderers.OncePerFrameUpdate,0.0003,0,
60,SkinnedMeshOncePerFrameUpdate,0,0,
60,PrepareUpdateRendererBoundingVolumes,0.0009,0,
60,MeshRendererPrepareDispatchUpdate,0.0002,0,
60,SkinnedMeshPrepareDispatchUpdate,0.0001,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0.0002,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,UpdateRendererBoundingVolumes,0.0001,0,
60,FinalizeUpdateRendererBoundingVolumes,0.0011,0,
60,MeshRendererFinalizeUpdate,0.0001,0,
60,SkinnedMeshFinalizeUpdate,0.0001,0,
60,Update Lights,0.0003,0,
60,LightProbeProxyVolumeManager.Update,0.0003,0,
60,CullResults.CreateSharedRendererScene,0.0071,0,
60,ReflectionProbeAnchorManagerUpdate,0.0004,0,
60,ReflectionProbeAnchorPositionUpdate,0.0002,0,
60,SupportedRenderingFeatures.IsLightmapBakeTypeSupportedByRef(),0.0009,0,
60,UpdateDepthTexture,0.0201,0,
60,RenderTexture.SetActive,0.0017,0,
60,RenderLoop.CleanupNodeQueue,0.0001,0,
60,RenderTexture.SetActive,0.0003,0,
60,Drawing,0.0598,0,
60,Render.Prepare,0.0008,0,
60,Render.OpaqueGeometry,0.0218,0,
60,RenderForwardOpaque.Prepare,0.0003,0,
60,RenderForwardOpaque.Render,0.0134,0,
60,Clear,0.0013,0,
60,RenderForward.RenderLoopJob,0.0025,0,
60,Camera.RenderSkybox,0.0064,0,
60,Material.SetPassFast,0.002,0,
60,RenderLoop.CleanupNodeQueue,0,0,
60,Render.MotionVectors,0.0001,0,
60,Camera.ImageEffects,0.0001,0,
60,RenderTexture.SetActive,0.0003,0,
60,RenderLoop.CleanupNodeQueue,0.0001,0,
60,Render.TransparentGeometry,0.0209,0,
60,RenderForwardAlpha.Prepare,0.0001,0,
60,RenderForwardAlpha.Render,0.0154,0,
60,WaitForJobGroupID,0.0087,0,
60,RenderForward.RenderLoopJob,0.002,0,
60,Camera.FireOnPostRender(),0.0011,0,
60,RenderLoop.CleanupNodeQueue,0.0001,0,
60,Camera.ImageEffects,0.0149,0,
60,Graphics.Blit,0.0131,0,
60,RenderTexture.ResolveAA,0.0026,0,
60,RenderTexture.SetActive,0.0007,0,
60,RenderTexture.SetActive,0.0002,0,
60,RenderLoop.CleanupNodeQueue,0,0,
60,RenderLoop.CleanupNodeQueue,0,0,
60,DestroyCullResults,0.0014,0,
60,RenderLoop.CleanupNodeQueue,0,0,
60,RenderLoop.CleanupNodeQueue,0,0,
60,UIEvents.CanvasManagerRenderOverlays,0.0021,0,
60,UGUI.Rendering.RenderOverlays,0.002,0,
60,UIEvents.IMGUIRenderOverlays,0.0039,0,
60,GUI.Repaint,0.0034,0,
60,Event.Internal_MakeMasterEventCurrent(),0.0014,0,
60,WatermarkRender,0.0065,0,
60,Material.SetPassFast,0.0017,0,
60,GUITexture.Draw,0.0003,0,
60,WaitForRenderJobs,0,0,
60,RenderTexture.SetActive,0.0003,0,
60,PostLateUpdate.BatchModeUpdate,0.0002,0,
60,PostLateUpdate.PlayerSendFrameComplete,0.0023,0,
60,PlayerEndOfFrame,0.0022,0,
60,CoroutinesDelayedCalls,0.001,0,
60,FrameEvents.XREndFrame,0.0003,0,
60,PostLateUpdate.UpdateCaptureScreenshot,0.0001,0,
60,PostLateUpdate.PresentAfterDraw,0.003,0,
60,Graphics.PresentAndSync,0.0016,0,
60,Device.Present,0.0015,0,
60,Material.SetPassFast,0.0007,0,
60,PostLateUpdate.ClearImmediateRenderers,0.0001,0,
60,PostLateUpdate.PlayerSendFramePostPresent,0.0003,0,
60,FrameEvents.XRPostPresent,0.0001,0,
60,PostLateUpdate.UpdateResolution,0.0002,0,
60,PostLateUpdate.InputEndFrame,0.0001,0,
60,PostLateUpdate.TriggerEndOfFrameCallbacks,0.0007,0,
60,PostLateUpdate.GUIClearEvents,0.0004,0,
60,PostLateUpdate.ShaderHandleErrors,0.0002,0,
60,PostLateUpdate.ResetInputAxis,0,0,
60,PostLateUpdate.ProfilerSynchronizeStats,0.0005,0,
60,PostLateUpdate.MemoryFrameMaintenance,0.0009,0,
60,PostLateUpdate.ProfilerEndFrame,0.0206,0,
60,Profiler.CollectGlobalStats,0.0197,0,
60,Profiler.CollectMemoryAllocationStats,0.0117,0,
60,Profiler.CollectDrawStats,0.0008,0,
60,Profiler.CollectPhysicsStats,0.0032,0,
60,Profiler.SerializeStats,0.0024,0,
60,Initialization.PlayerUpdateTime,0.0291,0,
60,Initialization.AsyncUploadTimeSlicedUpdate,0.0005,0,
60,Initialization.XREarlyUpdate,0.0007,0,
60,EarlyUpdate.PollPlayerConnection,0.0018,0,
60,PlayerConnection.Poll,0.0015,0,
61,Main Thread,17.0308,0,
61,PlayerLoop,16.9665,0,
61,EarlyUpdate.GpuTimestamp,0.0002,0,
61,EarlyUpdate.AnalyticsCoreStatsUpdate,0.0004,0,
61,EarlyUpdate.UnityWebRequestUpdate,0.0004,0,
61,EarlyUpdate.ExecuteMainThreadJobs,0.0005,0,
61,EarlyUpdate.ProcessMouseInWindow,0.0001,0,
61,EarlyUpdate.ClearLines,0.0001,0,
61,EarlyUpdate.PresentBeforeUpdate,0.0002,0,
61,EarlyUpdate.ResetFrameStatsAfterPresent,0.0002,0,
61,EarlyUpdate.UpdateAsyncReadbackManager,0.0002,0,
61,EarlyUpdate.UpdateStreamingManager,0.0004,0,
61,EarlyUpdate.UpdateTextureStreamingManager,0.0008,0,
61,TextureStreamingManager.Update,0.0001,0,
61,EarlyUpdate.UpdatePreloading,0.0021,0,
61,Loading.UpdatePreloading,0.002,0,
61,UpdatePreloading,0.0016,0,
61,Application.Integrate Assets in Background,0.0012,0,
61,Preload Single Step,0.0004,0,
61,suspendPointHook.Invoke,0.0002,0,
61,EarlyUpdate.RendererNotifyInvisible,0.0002,0,
61,EarlyUpdate.PlayerCleanupCachedData,0.0021,0,
61,Cleanup Unused Cached Data,0.0019,0,
61,PlayerCleanupCachedData,0.0018,0,
61,RenderTexture.GarbageCollectTemporary,0.0006,0,
61,CleanUp.TextRenderingGarbageCollect,0.0004,0,
61,EarlyUpdate.UpdateCanvasRectTransform,0.0001,0,
61,EarlyUpdate.XRUpdate,0.0006,0,
61,EarlyUpdate.UpdateInputManager,0.0034,0,
61,EarlyUpdate.ScriptRunDelayedStartupFrame,0.0007,0,
61,CoroutinesDelayedCalls,0.0005,0,
61,EarlyUpdate.DispatchEventQueueEvents,0.0006,0,
61,GlobalEventQueue,0.0003,0,
61,EarlyUpdate.DirectorSampleTime,0.0027,0,
61,Director.SampleTime,0.0024,0,
61,EarlyUpdate.PhysicsResetInterpolatedTransformPosition,0.0007,0,
61,Physics.Interpolation,0.0004,0,
61,EarlyUpdate.SpriteAtlasManagerUpdate,0.0003,0,
61,EarlyUpdate.PerformanceAnalyticsUpdate,0.0001,0,
61,FixedUpdate.ClearLines,0.0001,0,
61,FixedUpdate.NewInputFixedUpdate,0.0004,0,
61,FixedUpdate.DirectorFixedSampleTime,0.0001,0,
61,FixedUpdate.AudioFixedUpdate,0.0011,0,
61,AudioManager.FixedUpdate,0.0007,0,
